seqName,errors,warnings,failedGenes
"NAN257_FRA08","","",""
"STU565802_GER03","","",""
"CHE516_GER87","Unable to align: no seed matches","","<<ALL>>"
"STU554409_GER03","Unable to align: no seed matches","","<<ALL>>"
"STU246711_GER08","Unable to align: no seed matches","","<<ALL>>"
"VIE21_AUT03","Unable to align: no seed matches","","<<ALL>>"
"ESP08/54678","","",""
"EV71/Fuyang.Anhui.CHN/17.08/8","Unable to align: no seed matches","","<<ALL>>"
"LC0028F/SD/CHN/2009/EV71","","",""
"ZH-ETC275/GD/CHN/09","","",""
"ZH-ETC110/GD/CHN/09","","",""
"Henan2-09-China","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"Taizhou/JS18/CHN09","","",""
"Suqian/JS34/CHN09","","",""
"FY23-K14","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"CF132027_FRA10","","",""
"KwNs/03/2447","Unable to align: no seed matches","","<<ALL>>"
"BUD4685_HUN04","","",""
"VIE94_AUT01","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STU554409_DEU03","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"NAN488_FRA06","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"GRE202075_FRA10","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STU23_DEU10","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"CF119026_FRA13","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"CF337021_FRA13","","",""
"GD08-EV71-039","","",""
"GD08-EV71-205","","",""
"48/HeB/CHN/2008","","",""
"08-7/JL/CHN/2008","","",""
"EV1025/Penang/08","","",""
"2009-03531","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"237/Changsha/China/HFMD/2010","","",""
"TW-4566-00","","",""
"TW-5185-00","","",""
"TW-1482-01","","",""
"TW-1484-01","","",""
"TW-1583-01","","",""
"TW-1662-01","","",""
"TW-1690-01","","",""
"TW-3118-01","","",""
"TW-3807-01","","",""
"TW-4331-01","","",""
"TW-5337-01","","",""
"TW-2071-02","","",""
"TW-6468-02","","",""
"TW-70150-03","","",""
"TW-1547-98","","",""
"TW-1970-98","","",""
"TW-2733-98","","",""
"TW-2740-98","","",""
"TW-3034-98","","",""
"TW-3298-98","","",""
"TW-3445-98","","",""
"TW-3485-98","","",""
"TW-5056-98","","",""
"3414/Sin/2008","","",""
"2898/Sin/2008","","",""
"EV71/HENAN/DC/2010","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"KMM/09","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV003_07","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"1248/HN/CHN/2010","","",""
"703/CQ/CHN/2010","","",""
"190/CQ/CHN/2010","","",""
"744/CQ/CHN/2010","","",""
"1256/HN/CHN/2010","","",""
"690/CQ/CHN/2010","","",""
"679/CQ/CHN/2010","","",""
"361/SD/CHN/2010","","",""
"1215/HN/CHN/2010","","",""
"429/SD/CHN/2010","","",""
"405/SD/CHN/2010","","",""
"ES04/GC/W/02","","",""
"ES08/Ba/W/99","","",""
"IS01/ns/W/04","","",""
"JP28/Sd/W/04","","",""
"MY35/Sw/A/06","","",""
"MY41/Sw/A/06","","",""
"NL15/ns/W/07","","",""
"FI07/ns/07/W","Unable to align: no seed matches","","<<ALL>>"
"JP08/Ac/04/A","Unable to align: no seed matches","","<<ALL>>"
"JP36/Sm/00/A","Unable to align: no seed matches","","<<ALL>>"
"MY37/Sa/06/A","Unable to align: no seed matches","","<<ALL>>"
"MY39/Sa/06/A","Unable to align: no seed matches","","<<ALL>>"
"MY54/Sa/00/A","Unable to align: no seed matches","","<<ALL>>"
"MY73/Sa/03/W","Unable to align: no seed matches","","<<ALL>>"
"MY77/Sa/03/W","Unable to align: no seed matches","","<<ALL>>"
"NL06/ns/07/W","Unable to align: no seed matches","","<<ALL>>"
"NL10/ns/07/W","Unable to align: no seed matches","","<<ALL>>"
"RU02/Mc/00/W","Unable to align: no seed matches","","<<ALL>>"
"Fuyang200805","Unable to align: no seed matches","","<<ALL>>"
"BJ25","","",""
"523-15-SD","","",""
"FY-1","","",""
"NT15","","",""
"395/GD/China/2009","","",""
"374/GD/China/2009","","",""
"070/GD/China/2009","","",""
"1111/GD/China/2010","","",""
"EV71/JN200803","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SHAPHC502F/SH/CHN/10","","",""
"SHAPHC581F/SH/CHN/10","","",""
"427-Luan_CHN_-10","","",""
"N-446","","",""
"N-451","","",""
"N-514","","",""
"N-894","","",""
"N-955","","",""
"N-963","","",""
"Hangzhou-8-2008","","",""
"Xiangyang-Hubei-09","Unable to align: no seed matches","","<<ALL>>"
"PM-17113-00","","",""
"PM-17204-00","","",""
"PM-26165-03","","",""
"PM-35017-06","","",""
"PM-17467-00","","",""
"PM-20680-01","","",""
"PM-12627-99","","",""
"PM-13473-97","","",""
"6-YN-CHN-2009","","",""
"17-YN-CHN-2009","","",""
"GD08EV326","","",""
"GD08EV157","","",""
"GD08EV034","","",""
"GD09EV471","","",""
"GD09EV465","","",""
"GD09EV396","","",""
"GD09EV387","","",""
"GD09EV358","","",""
"GD09EV347","","",""
"GD09EV330","","",""
"GD09EV329","","",""
"GD09EV285","","",""
"GD09EV251","","",""
"GD09EV249","","",""
"GD09EV213","","",""
"GD09EV083","","",""
"GD09EV057","","",""
"GD09EV036","","",""
"GD09EV597","","",""
"GD09EV570","","",""
"GD09EV538","","",""
"2010-EV71-1006-2010","","",""
"2010-EV71-783-2010","","",""
"2010-EV71-775-2010","","",""
"2010-EV71-767-2010","","",""
"2010-EV71-616-2010","","",""
"2010-EV71-533-2010","","",""
"2010-EV71-349-2010","","",""
"2010-EV71-330-2010","","",""
"2010-EV71-50-2010","","",""
"2010-EV71-49-2010","","",""
"C4-516-TW-08","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"Nj034-JS-CHN2010","","",""
"Nj038-JS-CHN2010","","",""
"Nj100-JS-CHN2010","","",""
"EV71/Yuyao.CHN/457/2010","","",""
"EV71/Yuyao.CHN/454/2010","","",""
"EV71/Cixi.CHN/070/2010","","",""
"10-123","","",""
"EV71/Jinan1006","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Ningbo.CHN/107-2/2009","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"YN43B/YN/CHN/10","","",""
"Ningbo.CHN/cx005/2011","","",""
"Cixi.CHN/127/2010","","",""
"Ningbo.CHN/108/2011","","",""
"Ningbo.CHN/199/2011","","",""
"Yuyao.CHN/042/2010","","",""
"Ningbo.CHN/004/2011","","",""
"Cixi.CHN/232/2010","","",""
"3522","","",""
"09317/SD/CHN/09","","",""
"NJ05/JS/CHN/2010","","",""
"C2/EV71/241/PHL/2002","","",""
"C2/EV71/26/PHL/2000","","",""
"C2/EV71/263/PHL/2002","","",""
"C2/EV71/80/PHL/2005","","",""
"SCDC03","","",""
"SCDC052010","","",""
"SCDC082010","","",""
"SCDC092010","","",""
"SCDC012011","","",""
"SCDC042011","","",""
"SCDC052011","","",""
"C4BH25","","",""
"Shanghai08-49R2","","",""
"Shanghai08-228R4","","",""
"Jiangsu2008-LYG258","","",""
"Jiangsu2008-YC1","","",""
"XFE3","","",""
"HuN10-3","","",""
"HuN10-4","","",""
"2008-04","","",""
"2008-12","","",""
"2008-13","","",""
"2009-03","","",""
"2009-06","","",""
"2009-15","","",""
"2010-02","","",""
"2010-04","","",""
"SiICRC12/TH/2011","","",""
"SiICRC13/TH/2011","","",""
"SiICRC9/TH/2011","","",""
"EV71/XY20/2011","","",""
"Chi11-EV71-97jn","","",""
"Chi11-EV71-211jn","","",""
"26M/AUS/4/99/GuaR3","Unable to align: no seed matches","","<<ALL>>"
"42266_RUS_2011","","",""
"2010083","","",""
"77/HZ/GD/China/2010","","",""
"602/HZ/GD/CHN","","",""
"GD-DG2011-1","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"LPS62-2011","","",""
"LPS153-2011","","",""
"QN61-2011","","",""
"TR126-2011","","",""
"ZY619-2011","","",""
"ZY898-2011","","",""
"TR112-2010","","",""
"78ZY-2010","","",""
"1QN-2010","","",""
"26BJ-2010","","",""
"2LPS-2010","","",""
"28LPS-2010","","",""
"63LPS-2010","","",""
"3QDN-2010","","",""
"SDLY107","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TJ2010-EV71-27","","",""
"201105","","",""
"201103","","",""
"201002","","",""
"FY17.08-5/AH/CHN/2008","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"NC419/NC/CHN/2011","","",""
"NC500/NC/CHN/2011","","",""
"202/Jingdezhen/China/HFMD_Severe/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"HCM96-VNM-2011","","",""
"HCM106-VNM-2011","","",""
"V08-2236079","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"V10-2234054","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"V08-2235341","","",""
"V09-2220211","","",""
"UNKNOWN-KC477691","","",""
"43-ZZ-HN-CHN-2010","","",""
"31-ZZ-HN-CHN-2010","Unable to align: no seed matches","","<<ALL>>"
"SH12-036","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"LYO40162-FRA12","","",""
"GZ3219/GD/CHN/2010","","",""
"GZ3039/GD/CHN/2010","","",""
"GZ3282/GD/CHN/2010","","",""
"GZ3385/GD/CHN/2010","","",""
"GZ5179/GD/CHN/2012","","",""
"GZ4578/GD/CHN/2011","","",""
"GZ4587/GD/CHN/2011","","",""
"GZ5480/GD/CHN/2012","","",""
"GZ5431/GD/CHN/2012","","",""
"GD-DG-310/2012","","",""
"GD-SZ-222/2012","","",""
"GD-FS-985/2011","","",""
"JB14080054","","",""
"JB14080290","","",""
"JB14080355","","",""
"JB141090069","","",""
"JB143090009","","",""
"JB143090015","","",""
"JB143090060","","",""
"JB143090064","","",""
"JB141010004","","",""
"JB141010114","","",""
"JB141030083","","",""
"JB141030118","","",""
"JB141030271","","",""
"JB141130106","","",""
"JB141130168","","",""
"JB141210011","","",""
"JB141210021","","",""
"JB141210031","","",""
"4-2","Unable to align: no seed matches","","<<ALL>>"
"239","Unable to align: no seed matches","","<<ALL>>"
"354","Unable to align: no seed matches","","<<ALL>>"
"11-11","Unable to align: no seed matches","","<<ALL>>"
"11-13","Unable to align: no seed matches","","<<ALL>>"
"40190_EV71_RUS_2010","Unable to align: no seed matches","","<<ALL>>"
"EV1268-Pahang-2011","","",""
"EV0733-PPinang-2010","","",""
"EV0616-Johor-2012","","",""
"EV0673-Johor-2012","","",""
"EV0834-Johor-2012","","",""
"2010-00026","","",""
"E2012083","","",""
"HNCZ/201211","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"HNCZ-2012-09","","",""
"C4a-01347-TW-2010","","",""
"C4a-01709-TW-2010","","",""
"B5-03648-TW-2011","","",""
"B5-03647-TW-2011","","",""
"B5-00210-TW-2012","","",""
"B5-00725-TW-2012","","",""
"B5-50226-TW-2012","","",""
"B5-01055-TW-2012","","",""
"B5-50712-TW-2012","","",""
"B5-50834-TW-2012","","",""
"B5-50832-TW-2012","","",""
"B5-02240-TW-2012","","",""
"B5-02572-TW-2012","","",""
"B5-51115-TW-2012","","",""
"B5-02747-TW-2012","","",""
"TLLmv","Unable to align: no seed matches","","<<ALL>>"
"GOR_Z099","","",""
"GOR_Z098-2","","",""
"SiICRC06/TH/2012","","",""
"SiICRC01/TH/2012","","",""
"KM11-7","","",""
"KM11-13","","",""
"KM11-14","","",""
"LY10001/SD/CHN/2010/EV71","","",""
"LY10022/SD/CHN/2010/EV71","","",""
"LY10026/SD/CHN/2010/EV71","","",""
"LY10035/SD/CHN/2010/EV71","","",""
"LY10045/SD/CHN/2010/EV71","","",""
"LY10057/SD/CHN/2010/EV71","","",""
"LY10068/SD/CHN/2010/EV71","","",""
"LY10084/SD/CHN/2010/EV71","","",""
"LY10095/SD/CHN/2010/EV71","","",""
"V08-5327","","",""
"R-80135","","",""
"R-19153","","",""
"FL012T/AH/CHN/2012","","",""
"FL010T/AH/CHN/2011","","",""
"FL017T/AH/CHN/2011","","",""
"M448-TW08","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"M1473-TW08","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"M1644-TW08","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"M538-TW12","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Hun12-14/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/GD10-12/2010","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/GD10-45/2010","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"CS591/HN/CHN/12","","",""
"LY10007/SD/CHN/2010/EV71","","",""
"LY10013/SD/CHN/2010/EV71","","",""
"LY10037/SD/CHN/2010/EV71","","",""
"LY10040/SD/CHN/2010/EV71","","",""
"LY10154/SD/CHN/2010/EV71","","",""
"SHC011/CHN/2011","","",""
"FLE0350","","",""
"Hubei-HG/CHN/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"34938_RUS_2009","","",""
"42404_AZE_2011","","",""
"43959_RUS_2012","","",""
"44987_RUS_2012","","",""
"46198_RUS_2013","","",""
"EV71/Homosapiens/VNM/75/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/35/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/39/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/57/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/193/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/225/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/41/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/9/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/25/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/186/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/198/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/71/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/138/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/67/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/33/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/14/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/113/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/206/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/227/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/236/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/163/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/47/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/89/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/167/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/192/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/59/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"12256/SD/CHN","","",""
"13175/SD/CHN","","",""
"CS15/HN/CHN/12","","",""
"1011561/GZ/2010/EV71","","",""
"1014168/GZ/2010/EV71","","",""
"1213845/GZ/2012/EV71","","",""
"1311423/GZ/2013/EV71","","",""
"1320703/GZ/2013/EV71","","",""
"46598_RUS_2013","","",""
"46611_RUS_2013","","",""
"47871_RUS_2013","","",""
"47978_RUS_2013","","",""
"HeN-11-Sanmenxia-13","","",""
"HeN-11-Sanmenxia-37","","",""
"HeN-11-Sanmenxia-44","","",""
"HeN-11-Sanmenxia-50","","",""
"Puyang-451-2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"208-Henan-2011","","",""
"82-Henan-2013","","",""
"83-Henan-2013","","",""
"473-Henan-2013","","",""
"4-Henan-2014","","",""
"11-Henan-2014","","",""
"15-Henan-2014","","",""
"11-2009","","",""
"15-2009","","",""
"isolate04Zhenjiang2010","","",""
"IM11","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SiICRC12/TH/2012","","",""
"JB141310002-EV71","","",""
"JB141330010-EV71","","",""
"JB141330026-EV71","","",""
"JB141330135-EV71","","",""
"JB141330193-EV71","","",""
"JB141330303-EV71","","",""
"B5-03112-TW-2012","","",""
"Sh014/CHN/2012","","",""
"Sh282/CHN/2012","","",""
"159/NC/CHN/2014","","",""
"165/NC/CHN/2014","","",""
"167/NC/CHN/2014","","",""
"BJ13057/CHN/13","","",""
"Shp348/2012/China","","",""
"2008-43-16","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"2006-52-9","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"Taipei/C4-Y100-P5/2011","Unable to align: no seed matches","","<<ALL>>"
"EV71/P1027/2013/China","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/P1026/2013/China","","",""
"EV71/P303/2013/China","","",""
"EV71/P462/2013/China","","",""
"EV71/P472/2013/China","","",""
"EV71/P893/2013/China","","",""
"EV71/P1051/2013/China","","",""
"EV71/P1039/2013/China","","",""
"EV71/Homosapiens/KHM/384/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/KHM/399/2013","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/KHM/284/2012","Unable to align: no seed matches","","<<ALL>>"
"EV71/Homosapiens/KHM/359/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/KHM/298/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/KHM/274/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"02-0-070","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"THA_A578","Unable to align: no seed matches","","<<ALL>>"
"THA_A851","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"THA_A1008","Unable to align: no seed matches","","<<ALL>>"
"THA_A577","Unable to align: no seed matches","","<<ALL>>"
"YN2012-A002","","",""
"YN2012-A043","","",""
